ID,Date,Element,Data_Value
ASN00086068,2015-07-13,TMIN,34
ASN00086068,2015-07-13,TMAX,118
ASN00086351,2014-02-17,TMAX,259
ASN00087031,2009-11-29,TMIN,130
ASN00086077,2009-03-14,TMIN,163
ASN00086077,2009-03-14,TMAX,251
ASN00086351,2014-02-17,TMIN,126
ASN00086038,2010-01-22,TMIN,177
ASN00086038,2010-01-22,TMAX,390
ASN00086282,2006-11-04,TMIN,98
ASN00086282,2006-11-04,TMAX,191
ASN00086071,2011-07-13,TMIN,97
ASN00085283,2009-02-03,TMAX,201
ASN00086068,2009-11-29,TMAX,204
ASN00085283,2015-01-23,TMIN,180
ASN00086077,2007-06-15,TMIN,16
ASN00086351,2012-07-09,TMAX,159
ASN00086351,2009-11-29,TMAX,240
ASN00086383,2011-12-22,TMAX,286
ASN00087031,2010-06-08,TMIN,83
ASN00086383,2011-12-22,TMIN,108
ASN00086351,2009-11-29,TMIN,125
ASN00087031,2007-06-15,TMIN,16
ASN00085283,2009-02-03,TMIN,178
ASN00087031,2007-06-15,TMAX,111
ASN00086282,2011-08-30,TMAX,149
ASN00086282,2011-08-30,TMIN,15
ASN00087031,2012-02-09,TMIN,135
ASN00087031,2005-09-04,TMAX,157
ASN00086077,2009-11-29,TMAX,200
ASN00087031,2012-02-09,TMAX,255
ASN00086077,2009-11-29,TMIN,130
ASN00087031,2005-09-04,TMIN,32
ASN00086351,2013-12-31,TMAX,251
ASN00086351,2013-12-31,TMIN,89
ASN00086077,2007-06-15,TMAX,108
ASN00086383,2007-06-15,TMIN,-13
ASN00086068,2012-09-11,TMIN,46
ASN00086351,2011-08-30,TMIN,10
ASN00086282,2007-03-12,TMAX,198
ASN00087031,2012-03-31,TMAX,313
ASN00086282,2007-03-12,TMIN,146
ASN00086068,2013-12-31,TMAX,257
ASN00086038,2005-07-28,TMIN,97
ASN00086104,2011-08-31,TMIN,82
ASN00086038,2005-07-28,TMAX,181
ASN00086068,2013-12-31,TMIN,86
ASN00087031,2007-05-02,TMIN,154
ASN00087031,2012-03-31,TMIN,130
ASN00086383,2006-02-09,TMIN,152
ASN00086383,2006-02-09,TMAX,174
ASN00087031,2010-02-17,TMIN,133
ASN00086071,2010-06-09,TMIN,82
ASN00086383,2014-02-17,TMAX,284
ASN00086383,2014-02-17,TMIN,93
ASN00086104,2011-11-14,TMIN,150
ASN00086104,2011-11-14,TMAX,251
ASN00087031,2010-02-17,TMAX,249
ASN00086071,2010-06-09,TMAX,141
ASN00086104,2011-08-31,TMAX,152
ASN00086077,2015-07-13,TMAX,122
ASN00086038,2007-02-10,TMAX,233
ASN00085283,2014-05-08,TMAX,166
ASN00085283,2014-05-08,TMIN,36
ASN00086351,2012-03-31,TMAX,284
ASN00086351,2012-03-31,TMIN,155
ASN00086077,2012-03-31,TMAX,287
ASN00086351,2011-07-12,TMIN,79
ASN00086077,2012-03-31,TMIN,146
ASN00086351,2011-07-12,TMAX,130
ASN00086038,2008-06-27,TMIN,74
ASN00086038,2008-06-27,TMAX,171
ASN00087031,2007-05-02,TMAX,217
ASN00086077,2010-02-17,TMAX,255
ASN00086077,2010-02-17,TMIN,120
ASN00086104,2006-12-13,TMAX,261
ASN00086104,2006-12-13,TMIN,56
ASN00086038,2012-07-09,TMIN,55
ASN00086038,2012-07-09,TMAX,157
ASN00086077,2015-07-13,TMIN,64
ASN00086282,2007-07-14,TMAX,112
ASN00086068,2007-05-02,TMAX,215
ASN00086068,2007-05-02,TMIN,133
ASN00085283,2005-07-19,TMAX,140
ASN00086383,2007-05-02,TMAX,206
ASN00086383,2007-05-02,TMIN,153
ASN00086038,2010-03-15,TMAX,293
ASN00086351,2008-12-08,TMIN,105
ASN00086351,2008-12-08,TMAX,237
ASN00086068,2010-02-17,TMAX,262
ASN00086068,2010-02-17,TMIN,133
ASN00086383,2013-12-31,TMAX,251
ASN00086383,2013-12-31,TMIN,38
ASN00086383,2011-11-13,TMIN,120
ASN00086383,2011-11-13,TMAX,241
ASN00086372,2010-04-04,TMAX,209
ASN00086372,2010-04-04,TMIN,113
ASN00086351,2014-12-08,TMAX,210
ASN00086068,2011-11-13,TMIN,127
ASN00086038,2009-11-30,TMAX,200
ASN00086038,2009-11-30,TMIN,131
ASN00086068,2011-11-13,TMAX,233
ASN00086104,2012-04-01,TMAX,211
ASN00086038,2010-03-15,TMIN,117
ASN00086068,2014-02-17,TMIN,127
ASN00086383,2012-03-31,TMIN,128
ASN00086383,2012-03-31,TMAX,283
ASN00086038,2006-02-28,TMIN,98
ASN00086071,2008-07-17,TMAX,136
ASN00086077,2014-12-08,TMIN,137
ASN00086071,2008-07-17,TMIN,75
ASN00085283,2005-07-19,TMIN,73
ASN00086038,2010-05-14,TMIN,105
ASN00086077,2014-12-08,TMAX,201
ASN00086068,2012-03-31,TMAX,288
ASN00086038,2006-02-28,TMAX,232
ASN00086077,2006-01-20,TMAX,367
ASN00086282,2007-07-14,TMIN,52
ASN00086077,2006-01-20,TMIN,201
ASN00086104,2010-01-22,TMIN,179
ASN00086038,2010-05-14,TMAX,140
ASN00086104,2010-01-22,TMAX,335
ASN00086282,2013-11-28,TMAX,245
ASN00086282,2013-11-28,TMIN,207
ASN00086068,2012-03-31,TMIN,138
ASN00085283,2015-07-22,TMAX,170
ASN00085283,2015-07-22,TMIN,30
ASN00086383,2012-09-11,TMAX,199
ASN00086071,2012-09-12,TMIN,110
ASN00086071,2012-09-12,TMAX,209
ASN00086071,2009-11-30,TMAX,208
ASN00086071,2009-11-30,TMIN,140
ASN00086068,2014-12-08,TMAX,219
ASN00086372,2005-12-03,TMAX,131
ASN00086372,2005-12-03,TMIN,85
ASN00086104,2005-02-25,TMIN,156
ASN00087031,2006-12-12,TMAX,185
ASN00087031,2006-12-12,TMIN,114
ASN00086068,2014-12-08,TMIN,139
ASN00087031,2011-08-30,TMAX,145
ASN00086372,2008-12-05,TMAX,264
ASN00086372,2008-12-05,TMIN,114
ASN00086071,2010-01-22,TMAX,375
ASN00087031,2011-08-30,TMIN,7
ASN00086071,2011-11-14,TMAX,260
ASN00086104,2005-02-25,TMAX,188
ASN00086282,2014-01-20,TMAX,247
ASN00086351,2006-01-20,TMIN,210
ASN00086071,2010-01-22,TMIN,195
ASN00085283,2012-07-09,TMAX,140
ASN00086383,2005-09-04,TMIN,21
ASN00086383,2005-09-04,TMAX,166
ASN00086282,2005-08-24,TMAX,122
ASN00086077,2011-08-30,TMAX,140
ASN00086077,2011-08-30,TMIN,36
ASN00086383,2014-12-08,TMIN,142
ASN00086383,2012-09-11,TMIN,35
ASN00087031,2015-07-13,TMIN,54
ASN00086383,2014-12-08,TMAX,195
ASN00086077,2006-12-12,TMAX,205
ASN00086077,2006-12-12,TMIN,82
ASN00086038,2008-04-15,TMIN,84
ASN00087031,2015-07-13,TMAX,128
ASN00086104,2011-07-13,TMIN,85
ASN00086104,2011-07-13,TMAX,128
ASN00086038,2008-04-15,TMAX,187
ASN00086104,2010-06-09,TMAX,129
ASN00086104,2010-06-09,TMIN,74
ASN00086071,2007-04-10,TMAX,293
ASN00086351,2007-05-02,TMAX,215
ASN00086351,2007-05-02,TMIN,125
ASN00087031,2014-02-17,TMAX,233
ASN00086282,2013-12-20,TMIN,188
ASN00086282,2013-12-20,TMAX,267
ASN00086068,2006-12-12,TMAX,217
ASN00087031,2009-03-21,TMAX,352
ASN00087031,2009-03-21,TMIN,104
ASN00087031,2014-12-08,TMIN,143
ASN00087031,2014-12-08,TMAX,197
ASN00086071,2014-05-05,TMIN,98
ASN00086383,2011-08-30,TMAX,135
ASN00087031,2014-06-02,TMAX,163
ASN00086071,2014-05-05,TMAX,167
ASN00086077,2011-07-12,TMIN,85
ASN00087031,2014-06-02,TMIN,93
ASN00085283,2006-11-04,TMIN,76
ASN00085283,2006-11-04,TMAX,173
ASN00086077,2011-07-12,TMAX,130
ASN00086071,2014-10-16,TMIN,108
ASN00086071,2014-10-16,TMAX,172
ASN00086383,2011-08-30,TMIN,13
ASN00086038,2015-02-17,TMIN,172
ASN00086038,2015-02-17,TMAX,203
ASN00086068,2014-02-17,TMAX,273
ASN00087031,2011-07-12,TMAX,130
ASN00086038,2007-02-10,TMIN,160
ASN00086383,2006-12-12,TMIN,16
ASN00087031,2011-07-12,TMIN,82
ASN00086068,2006-12-12,TMIN,82
ASN00087031,2014-02-17,TMIN,108
ASN00086104,2012-09-12,TMAX,209
ASN00086104,2012-09-12,TMIN,103
ASN00086383,2011-07-12,TMIN,71
ASN00086383,2011-07-12,TMAX,112
ASN00086282,2014-01-20,TMIN,159
ASN00086351,2010-02-17,TMAX,255
ASN00086068,2011-08-30,TMAX,136
ASN00086351,2010-02-17,TMIN,125
ASN00086071,2011-12-23,TMAX,309
ASN00087031,2013-12-31,TMAX,242
ASN00086077,2007-05-02,TMAX,214
ASN00086077,2007-05-02,TMIN,156
ASN00087031,2013-12-31,TMIN,74
ASN00086068,2011-07-12,TMIN,77
ASN00086068,2011-07-12,TMAX,129
ASN00086071,2011-12-23,TMIN,177
ASN00086068,2011-08-30,TMIN,12
ASN00086383,2006-12-12,TMAX,216
ASN00086068,2008-07-16,TMIN,30
ASN00085283,2015-09-14,TMAX,256
ASN00085283,2015-09-14,TMIN,85
ASN00086077,2007-02-10,TMIN,175
ASN00086071,2009-10-27,TMIN,94
ASN00085283,2005-06-28,TMAX,140
ASN00086071,2009-10-27,TMAX,217
ASN00085283,2005-06-28,TMIN,22
ASN00086077,2007-02-10,TMAX,217
ASN00087031,2014-01-11,TMIN,170
ASN00086077,2011-08-29,TMAX,136
ASN00086351,2006-11-04,TMAX,178
ASN00087031,2014-01-11,TMAX,215
ASN00086383,2015-08-27,TMAX,109
ASN00086077,2011-08-29,TMIN,109
ASN00086383,2015-08-27,TMIN,80
ASN00086282,2010-02-17,TMAX,253
ASN00086038,2013-11-28,TMAX,241
ASN00086038,2013-11-28,TMIN,225
ASN00086282,2010-02-17,TMIN,138
ASN00086351,2007-02-10,TMIN,163
ASN00085283,2015-09-25,TMIN,30
ASN00086351,2011-11-14,TMAX,253
ASN00086351,2011-11-14,TMIN,152
ASN00086351,2006-11-04,TMIN,105
ASN00086068,2015-08-27,TMAX,112
ASN00086068,2015-08-27,TMIN,94
ASN00086068,2007-02-10,TMIN,166
ASN00086068,2007-02-10,TMAX,227
ASN00086104,2009-03-15,TMIN,105
ASN00086104,2009-03-15,TMAX,181
ASN00086071,2006-12-12,TMAX,203
ASN00086071,2006-12-12,TMIN,116
ASN00086104,2015-08-11,TMAX,142
ASN00086104,2015-08-11,TMIN,70
ASN00086077,2006-11-04,TMIN,108
ASN00086077,2006-11-04,TMAX,184
ASN00086077,2011-11-14,TMIN,161
ASN00086351,2010-05-14,TMAX,138
ASN00087031,2007-02-10,TMIN,162
ASN00087031,2007-02-10,TMAX,238
ASN00086077,2011-11-14,TMAX,237
ASN00086351,2011-08-29,TMAX,145
ASN00086351,2011-08-29,TMIN,98
ASN00085283,2006-02-28,TMIN,105
ASN00086351,2007-02-10,TMAX,223
ASN00086077,2015-01-10,TMIN,134
ASN00086077,2015-01-10,TMAX,216
ASN00086383,2011-08-29,TMAX,145
ASN00086383,2011-08-29,TMIN,89
ASN00086068,2005-03-17,TMAX,211
ASN00086077,2014-11-05,TMAX,168
ASN00086077,2014-11-05,TMIN,134
ASN00086068,2005-03-17,TMIN,107
ASN00086038,2006-12-12,TMAX,190
ASN00086038,2007-03-12,TMAX,211
ASN00086038,2007-03-12,TMIN,152
ASN00086038,2006-12-12,TMIN,105
ASN00086038,2015-07-22,TMAX,164
ASN00086383,2014-02-06,TMIN,95
ASN00086383,2014-02-06,TMAX,350
ASN00086351,2012-03-30,TMAX,277
ASN00086372,2005-08-24,TMIN,46
ASN00086351,2012-03-30,TMIN,112
ASN00086372,2005-08-24,TMAX,87
ASN00086038,2015-07-22,TMIN,105
ASN00086038,2007-06-16,TMIN,20
ASN00086282,2012-07-10,TMAX,129
ASN00087031,2011-11-14,TMAX,254
ASN00086282,2012-07-10,TMIN,68
ASN00086282,2015-02-17,TMIN,170
ASN00085283,2006-02-28,TMAX,241
ASN00086372,2010-06-08,TMAX,82
ASN00086038,2014-12-09,TMIN,145
ASN00086372,2010-06-08,TMIN,52
ASN00086038,2014-12-09,TMAX,215
ASN00086282,2010-01-22,TMIN,172
ASN00086282,2010-01-22,TMAX,384
ASN00085283,2014-01-20,TMAX,243
ASN00085283,2007-05-02,TMAX,215
ASN00085283,2007-05-02,TMIN,120
ASN00087031,2009-03-03,TMAX,337
ASN00087031,2011-08-29,TMAX,152
ASN00087031,2009-03-03,TMIN,162
ASN00087031,2011-08-29,TMIN,95
ASN00086351,2014-11-05,TMIN,125
ASN00086038,2007-07-14,TMAX,115
ASN00086038,2007-07-14,TMIN,51
ASN00086068,2011-08-29,TMAX,143
ASN00086068,2011-08-29,TMIN,97
ASN00086282,2015-02-17,TMAX,207
ASN00086038,2007-06-16,TMAX,121
ASN00087031,2011-11-14,TMIN,153
ASN00086383,2007-02-10,TMAX,234
ASN00086071,2008-04-27,TMAX,153
ASN00086104,2006-12-12,TMAX,203
ASN00086104,2006-12-12,TMIN,65
ASN00086068,2012-07-10,TMIN,85
ASN00086068,2012-07-10,TMAX,137
ASN00086372,2008-06-27,TMIN,55
ASN00086071,2008-04-27,TMIN,93
ASN00086372,2008-06-27,TMAX,112
ASN00086383,2012-07-10,TMAX,149
ASN00087031,2015-08-27,TMAX,123
ASN00086104,2011-11-15,TMIN,91
ASN00086104,2011-11-15,TMAX,286
ASN00086071,2008-11-22,TMIN,79
ASN00086071,2008-11-22,TMAX,155
ASN00085283,2008-05-27,TMAX,133
ASN00085283,2008-05-27,TMIN,96
ASN00087031,2010-05-14,TMIN,81
ASN00086282,2012-03-30,TMAX,271
ASN00087031,2015-08-27,TMIN,81
ASN00086071,2005-02-25,TMAX,211
ASN00086071,2005-02-25,TMIN,171
ASN00086383,2012-07-10,TMIN,57
ASN00086071,2008-11-26,TMIN,119
ASN00086104,2012-07-11,TMIN,89
ASN00086104,2012-07-11,TMAX,152
ASN00086038,2009-11-29,TMAX,197
ASN00086038,2009-11-29,TMIN,125
ASN00086077,2009-03-03,TMAX,330
ASN00086282,2011-07-13,TMIN,79
ASN00086282,2011-07-13,TMAX,135
ASN00086077,2009-03-03,TMIN,169
ASN00086383,2014-01-11,TMIN,139
ASN00086383,2014-01-11,TMAX,263
ASN00086068,2015-01-10,TMIN,130
ASN00086068,2015-01-10,TMAX,218
ASN00086372,2005-04-02,TMIN,181
ASN00086372,2005-04-02,TMAX,256
ASN00086068,2010-05-14,TMIN,90
ASN00086068,2010-05-14,TMAX,137
ASN00086282,2011-12-22,TMAX,273
ASN00086282,2011-12-22,TMIN,118
ASN00086282,2012-03-30,TMIN,109
ASN00086383,2006-11-04,TMIN,54
ASN00086383,2006-11-04,TMAX,187
ASN00087031,2010-05-14,TMAX,145
ASN00086038,2010-04-04,TMIN,100
ASN00086351,2012-07-10,TMAX,135
ASN00087031,2015-01-10,TMIN,134
ASN00086383,2011-11-14,TMIN,146
ASN00085283,2012-02-10,TMIN,144
ASN00085283,2012-02-10,TMAX,240
ASN00086383,2011-11-14,TMAX,239
ASN00086282,2008-03-07,TMAX,253
ASN00086077,2010-05-14,TMIN,91
ASN00086282,2015-09-14,TMIN,147
ASN00086077,2010-05-14,TMAX,146
ASN00086282,2015-09-14,TMAX,257
ASN00087031,2015-01-10,TMAX,211
ASN00086068,2011-11-14,TMIN,149
ASN00086068,2011-11-14,TMAX,250
ASN00087031,2006-11-04,TMIN,91
ASN00086038,2015-01-23,TMAX,264
ASN00086038,2015-01-23,TMIN,193
ASN00086383,2007-02-10,TMIN,150
ASN00086282,2008-03-07,TMIN,144
ASN00087031,2006-11-04,TMAX,181
ASN00086068,2006-11-04,TMAX,181
ASN00086038,2012-09-11,TMIN,41
ASN00086104,2007-02-11,TMIN,171
ASN00086104,2007-02-11,TMAX,258
ASN00087031,2012-07-10,TMIN,67
ASN00087031,2012-07-10,TMAX,133
ASN00086104,2015-07-14,TMIN,69
ASN00086104,2006-02-16,TMAX,323
ASN00086104,2006-02-16,TMIN,153
ASN00086068,2014-01-11,TMIN,171
ASN00086104,2015-07-14,TMAX,88
ASN00086104,2014-02-07,TMIN,223
ASN00086104,2014-02-07,TMAX,372
ASN00086068,2014-01-11,TMAX,252
ASN00086071,2006-03-08,TMAX,243
ASN00086071,2006-03-08,TMIN,158
ASN00086077,2012-07-10,TMIN,73
ASN00086077,2012-07-10,TMAX,140
ASN00086038,2010-04-04,TMAX,257
ASN00086351,2012-07-10,TMIN,88
ASN00086038,2012-09-11,TMAX,206
ASN00086068,2006-11-04,TMIN,110
ASN00086104,2011-08-30,TMAX,140
ASN00085283,2012-09-11,TMAX,165
ASN00086104,2011-08-30,TMIN,22
ASN00086282,2012-09-11,TMIN,44
ASN00086104,2006-02-04,TMAX,252
ASN00086104,2006-02-04,TMIN,124
ASN00086282,2011-11-14,TMIN,151
ASN00087031,2008-07-16,TMAX,150
ASN00086282,2011-11-14,TMAX,252
ASN00086077,2014-02-06,TMIN,133
ASN00086077,2014-02-06,TMAX,353
ASN00086282,2012-09-11,TMAX,206
ASN00086071,2012-07-10,TMIN,103
ASN00086077,2011-12-22,TMAX,271
ASN00087031,2008-07-16,TMIN,17
ASN00086077,2005-09-04,TMAX,153
ASN00086077,2005-09-04,TMIN,51
ASN00086282,2014-05-13,TMIN,52
ASN00086077,2011-12-22,TMIN,134
ASN00086282,2014-05-13,TMAX,204
ASN00086282,2010-05-14,TMIN,102
ASN00086071,2012-07-10,TMAX,143
ASN00086383,2009-10-26,TMAX,201
ASN00086351,2011-12-22,TMIN,120
ASN00086383,2009-10-26,TMIN,32
ASN00086071,2012-02-10,TMIN,155
ASN00086071,2012-02-10,TMAX,269
ASN00086372,2005-06-19,TMIN,47
ASN00086372,2005-06-19,TMAX,86
ASN00086104,2015-08-28,TMAX,135
ASN00086104,2015-08-28,TMIN,49
ASN00086071,2012-03-31,TMAX,292
ASN00086071,2007-06-16,TMIN,53
ASN00086071,2007-06-16,TMAX,124
ASN00086077,2005-11-25,TMAX,300
ASN00086077,2005-11-25,TMIN,159
ASN00086071,2012-03-31,TMIN,160
ASN00086068,2009-03-14,TMIN,172
ASN00086068,2009-03-14,TMAX,237
ASN00085283,2010-01-22,TMIN,153
ASN00086383,2009-03-03,TMAX,316
ASN00086383,2009-03-03,TMIN,147
ASN00086351,2011-12-22,TMAX,282
ASN00086282,2007-05-02,TMAX,216
ASN00086038,2011-07-13,TMIN,81
ASN00086282,2010-05-14,TMAX,140
ASN00086038,2008-05-12,TMIN,76
ASN00086038,2008-05-12,TMAX,173
ASN00087031,2009-03-14,TMIN,171
ASN00087031,2009-03-14,TMAX,225
ASN00086038,2012-03-31,TMAX,291
ASN00086077,2008-12-08,TMIN,125
ASN00086038,2012-03-31,TMIN,151
ASN00087031,2009-10-26,TMIN,106
ASN00087031,2009-10-26,TMAX,190
ASN00086351,2009-03-21,TMAX,340
ASN00086351,2009-03-21,TMIN,125
ASN00087031,2011-12-22,TMAX,259
ASN00086351,2014-01-11,TMIN,172
ASN00086077,2008-12-08,TMAX,215
ASN00086351,2014-01-11,TMAX,349
ASN00086077,2014-06-02,TMAX,162
ASN00086077,2014-06-02,TMIN,101
ASN00087031,2011-12-22,TMIN,124
ASN00086068,2008-07-16,TMAX,157
ASN00086282,2006-12-12,TMAX,188
ASN00086282,2006-12-12,TMIN,95
ASN00086104,2012-07-10,TMAX,147
ASN00086104,2014-11-06,TMIN,76
ASN00086104,2012-07-10,TMIN,76
ASN00086372,2010-02-17,TMAX,217
ASN00086351,2014-02-06,TMIN,137
ASN00086351,2014-02-06,TMAX,359
ASN00086038,2014-10-16,TMIN,89
ASN00086038,2014-10-16,TMAX,158
ASN00086038,2011-07-13,TMAX,125
ASN00086372,2009-11-29,TMAX,143
ASN00086372,2009-11-29,TMIN,93
ASN00086068,2009-10-26,TMIN,56
ASN00086068,2009-10-26,TMAX,207
ASN00086104,2007-06-16,TMIN,29
ASN00086104,2007-06-16,TMAX,105
ASN00085283,2015-02-17,TMIN,140
ASN00085283,2015-02-17,TMAX,192
ASN00086351,2010-06-08,TMAX,132
ASN00086351,2010-06-08,TMIN,80
ASN00086104,2012-02-10,TMIN,139
ASN00086104,2012-02-10,TMAX,258
ASN00085283,2014-05-19,TMIN,146
ASN00085283,2014-05-19,TMAX,225
ASN00086372,2010-02-17,TMIN,119
ASN00086104,2014-11-06,TMAX,220
ASN00086038,2011-08-30,TMIN,15
ASN00086038,2011-08-30,TMAX,140
ASN00085283,2008-04-15,TMIN,93
ASN00086351,2008-07-16,TMAX,154
ASN00085283,2008-04-15,TMAX,194
ASN00086068,2015-12-12,TMIN,75
ASN00086351,2008-07-16,TMIN,30
ASN00086068,2015-12-12,TMAX,201
ASN00085283,2012-07-10,TMIN,60
ASN00085283,2012-07-10,TMAX,130
ASN00086383,2012-03-30,TMAX,269
ASN00086383,2012-03-30,TMIN,76
ASN00086068,2014-11-05,TMAX,182
ASN00086071,2011-08-30,TMAX,153
ASN00086068,2014-11-05,TMIN,121
ASN00086071,2011-08-30,TMIN,51
ASN00085283,2010-03-15,TMAX,286
ASN00086038,2005-03-03,TMAX,210
ASN00087031,2014-02-06,TMIN,131
ASN00086038,2005-03-03,TMIN,96
ASN00086104,2009-10-27,TMIN,55
ASN00086068,2012-03-30,TMIN,117
ASN00087031,2014-02-06,TMAX,360
ASN00086068,2012-03-30,TMAX,282
ASN00086282,2014-05-29,TMIN,71
ASN00086077,2012-03-30,TMAX,288
ASN00086077,2012-03-30,TMIN,107
ASN00086372,2010-05-14,TMIN,81
ASN00086372,2010-05-14,TMAX,95
ASN00085283,2012-09-11,TMIN,36
ASN00087031,2014-11-05,TMAX,181
ASN00087031,2012-03-30,TMAX,290
ASN00087031,2014-11-05,TMIN,115
ASN00086068,2014-02-06,TMIN,145
ASN00087031,2012-03-30,TMIN,94
ASN00086068,2014-02-06,TMAX,361
ASN00086372,2006-01-20,TMAX,312
ASN00086351,2015-01-10,TMIN,132
ASN00086351,2015-01-10,TMAX,220
ASN00086372,2006-01-20,TMIN,173
ASN00086038,2012-02-10,TMIN,150
ASN00086038,2012-02-10,TMAX,255
ASN00086351,2014-06-02,TMAX,151
ASN00086351,2014-06-02,TMIN,84
ASN00086282,2014-05-29,TMAX,150
ASN00086383,2010-02-17,TMIN,98
ASN00086383,2014-11-05,TMAX,180
ASN00086038,2007-04-10,TMIN,141
ASN00085283,2005-07-12,TMIN,50
ASN00086372,2006-11-04,TMIN,81
ASN00086372,2006-11-04,TMAX,126
ASN00086351,2005-09-04,TMAX,165
ASN00086351,2005-09-04,TMIN,50
ASN00085283,2005-07-12,TMAX,88
ASN00086282,2008-03-22,TMIN,70
ASN00086282,2008-05-27,TMAX,144
ASN00086077,2014-01-11,TMIN,167
ASN00086077,2014-01-11,TMAX,219
ASN00086104,2006-02-10,TMIN,104
ASN00086282,2008-05-27,TMIN,104
ASN00086104,2006-02-10,TMAX,195
ASN00086038,2009-02-21,TMAX,227
ASN00086038,2009-02-21,TMIN,150
ASN00085283,2006-12-12,TMAX,210
ASN00085283,2006-12-12,TMIN,50
ASN00086038,2012-07-10,TMIN,71
ASN00086038,2012-07-10,TMAX,134
ASN00086383,2005-03-17,TMIN,73
ASN00086383,2014-11-05,TMIN,113
ASN00086077,2008-07-16,TMIN,20
ASN00086282,2008-03-22,TMAX,256
ASN00086038,2007-04-10,TMAX,289
ASN00086068,2009-03-03,TMAX,324
ASN00086104,2009-10-27,TMAX,226
ASN00086068,2009-03-03,TMIN,164
ASN00086282,2009-11-29,TMAX,192
ASN00086282,2009-11-29,TMIN,122
ASN00086282,2008-06-27,TMIN,67
ASN00086282,2008-06-27,TMAX,166
ASN00086282,2014-12-25,TMAX,259
ASN00086282,2014-12-25,TMIN,105
ASN00086383,2005-11-17,TMIN,53
ASN00086383,2005-11-17,TMAX,258
ASN00086383,2009-03-14,TMIN,157
ASN00086383,2009-03-14,TMAX,240
ASN00086372,2007-02-10,TMIN,130
ASN00086372,2007-02-10,TMAX,161
ASN00086104,2012-03-31,TMAX,285
ASN00086104,2012-03-31,TMIN,146
ASN00086383,2005-03-17,TMAX,210
ASN00086077,2008-07-16,TMAX,162
ASN00086383,2013-08-29,TMIN,99
ASN00087031,2010-06-29,TMAX,99
ASN00086372,2008-05-03,TMAX,103
ASN00087031,2009-08-17,TMIN,80
ASN00087031,2009-08-17,TMAX,162
ASN00086038,2009-05-24,TMAX,203
ASN00086038,2009-05-24,TMIN,111
ASN00086351,2013-10-15,TMIN,62
ASN00086077,2015-11-15,TMIN,109
ASN00086351,2013-10-15,TMAX,194
ASN00086038,2010-07-31,TMAX,160
ASN00086038,2010-07-31,TMIN,104
ASN00086077,2015-11-15,TMAX,201
ASN00086282,2010-11-30,TMAX,237
ASN00086282,2010-11-30,TMIN,116
ASN00086077,2009-08-17,TMIN,95
ASN00085283,2013-01-23,TMIN,120
ASN00086077,2009-08-17,TMAX,156
ASN00086071,2007-09-11,TMAX,156
ASN00086071,2007-09-11,TMIN,119
ASN00085283,2009-04-23,TMIN,73
ASN00086071,2014-04-09,TMIN,167
ASN00086071,2014-04-09,TMAX,180
ASN00086282,2011-04-04,TMIN,114
ASN00086282,2011-04-04,TMAX,179
ASN00086383,2005-02-11,TMIN,131
ASN00086383,2005-02-11,TMAX,204
ASN00086068,2005-12-17,TMAX,219
ASN00086068,2005-12-17,TMIN,119
ASN00086071,2014-07-12,TMAX,116
ASN00086351,2009-08-17,TMIN,75
ASN00086071,2014-07-12,TMIN,72
ASN00086071,2009-01-03,TMAX,204
ASN00086351,2009-08-17,TMAX,162
ASN00086077,2013-10-15,TMAX,189
ASN00086104,2008-02-05,TMAX,234
ASN00086068,2013-10-15,TMIN,77
ASN00086068,2013-10-15,TMAX,186
ASN00086068,2005-01-26,TMAX,350
ASN00086068,2005-01-26,TMIN,212
ASN00086383,2005-11-06,TMAX,282
ASN00086383,2005-11-06,TMIN,63
ASN00086372,2011-04-04,TMIN,89
ASN00086372,2011-04-04,TMAX,131
ASN00085283,2013-07-10,TMIN,18
ASN00085283,2013-07-10,TMAX,130
ASN00086282,2015-05-17,TMIN,59
ASN00086104,2007-09-11,TMAX,154
ASN00086104,2007-09-11,TMIN,110
ASN00086282,2015-05-17,TMAX,197
ASN00086038,2013-01-23,TMAX,236
ASN00086038,2013-01-23,TMIN,157
ASN00086104,2005-09-28,TMAX,187
ASN00086104,2005-09-28,TMIN,64
ASN00085283,2005-05-09,TMAX,159
ASN00086372,2005-01-01,TMAX,163
ASN00087031,2013-10-15,TMIN,64
ASN00087031,2013-10-15,TMAX,194
ASN00086383,2009-08-17,TMIN,86
ASN00086383,2009-08-17,TMAX,150
ASN00086372,2005-01-01,TMIN,130
ASN00086068,2009-08-17,TMIN,83
ASN00086068,2009-08-17,TMAX,158
ASN00086071,2009-01-03,TMIN,92
ASN00086104,2008-02-05,TMIN,197
ASN00086077,2013-10-15,TMIN,92
ASN00086038,2007-11-23,TMAX,201
ASN00086068,2008-12-25,TMAX,246
ASN00086383,2005-01-26,TMIN,169
ASN00086104,2014-04-20,TMAX,177
ASN00086104,2014-04-20,TMIN,104
ASN00085283,2014-03-12,TMAX,210
ASN00086383,2008-12-25,TMAX,256
ASN00086383,2008-12-25,TMIN,61
ASN00085283,2014-03-12,TMIN,150
ASN00086071,2005-09-28,TMAX,197
ASN00086071,2005-09-28,TMIN,96
ASN00086071,2006-08-19,TMIN,67
ASN00086071,2006-08-19,TMAX,165
ASN00087031,2008-02-04,TMIN,166
ASN00087031,2008-02-04,TMAX,322
ASN00086038,2007-09-11,TMAX,160
